capacity,current_occupancy,occupancy_rate,empty_beds,is_full,food_needed,water_required,kits_per_person,volunteers_per_person,medical_kits,volunteers_required
391,149,0.38107416879795397,242,0,1412,1861,0.720501688348397,0.2580939881650447,106,36
922,667,0.7234273318872018,255,0,8498,8529,0.5903066794831664,0.553815363198356,391,371
730,234,0.32054794520547947,496,0,2439,3367,0.8205001591573453,0.40031745013913,193,92
851,416,0.4888366627497062,435,0,4747,5308,0.6017493112235581,0.3820057482274321,250,160
150,44,0.29333333333333333,106,0,451,568,0.640220748037311,0.4344526598271815,27,20
146,48,0.3287671232876712,98,0,597,571,0.831674685622744,0.5307398053631592,45,26
385,317,0.8233766233766234,68,0,3016,4769,0.7349245188449159,0.43143945827055175,232,137
241,208,0.8630705394190872,33,0,2828,3459,0.6622884815682317,0.45742614976172347,137,95
949,708,0.7460484720758693,241,0,8124,11409,0.7006425412263683,0.5214237314366186,496,369
896,665,0.7421875,231,0,6728,8541,0.5873875226842296,0.3766320637497398,394,249
647,411,0.6352395672333848,236,0,4899,5082,0.6706902606384608,0.5317241516819198,279,219
529,215,0.4064272211720227,314,0,2370,3130,0.8637232356554443,0.599549169273943,182,128
91,35,0.38461538461538464,56,0,463,485,0.6466218470123962,0.4668662647424463,19,16
196,120,0.6122448979591837,76,0,1650,1640,0.5882130864873227,0.5198274518643973,67,62
390,283,0.7256410256410256,107,0,2631,4374,0.6468921351165323,0.40546235872516756,185,115
665,283,0.4255639097744361,382,0,3833,3223,0.7567918725115732,0.5715085782190784,217,162
376,280,0.7446808510638298,96,0,2630,3574,0.7386377934047275,0.4857501025737736,206,135
159,101,0.6352201257861635,58,0,936,1640,0.6095368465957357,0.31498946250398574,60,31
934,929,0.9946466809421841,5,0,10754,15409,0.6357678339017699,0.4731002907071788,589,441
176,96,0.5454545454545454,80,0,1257,1077,0.6345973877565803,0.508422642631744,59,49
258,58,0.2248062015503876,200,0,642,651,0.8505035219467139,0.3256904877550241,49,16
389,31,0.07969151670951156,358,0,315,397,0.6525869518039401,0.4496948843979758,21,14
444,230,0.5180180180180181,214,0,2884,3612,0.7466889404933045,0.4541749095043143,173,104
710,476,0.6704225352112676,234,0,6431,7379,0.8385820850173533,0.4561427708681929,396,215
951,816,0.8580441640378549,135,0,7846,12520,0.6959721292702477,0.5612308299947444,568,458
394,164,0.41624365482233505,230,0,1889,2687,0.817540076530142,0.28830139294148727,133,47
941,501,0.5324123273113709,440,0,5591,6336,0.7428927797025253,0.45717267576126497,372,229
357,333,0.9327731092436975,24,0,3736,5182,0.8892961223271468,0.3836657773529475,296,127
205,173,0.8439024390243902,32,0,2268,1982,0.7494897218363891,0.4747752165310575,128,82
442,385,0.8710407239819005,57,0,3811,5920,0.6377801395082119,0.48080038612088694,244,185
289,220,0.7612456747404844,69,0,2913,2506,0.721713403042521,0.5066502939925807,159,113
744,555,0.7459677419354839,189,0,6627,7832,0.7965579192951606,0.2604619341056291,444,144
145,58,0.4,87,0,641,638,0.6426593326889869,0.5406464438267127,34,29
923,792,0.8580715059588299,131,0,10093,10365,0.6716906083233362,0.2762121225022555,534,217
510,216,0.4235294117647059,294,0,2702,2843,0.8760197795582865,0.4493981384752319,187,97
307,278,0.9055374592833876,29,0,3501,3117,0.5598142593848058,0.27800416292305624,154,76
505,127,0.2514851485148515,378,0,1437,1931,0.8360169273845353,0.29060786866517474,106,36
244,134,0.5491803278688525,110,0,1330,2190,0.8861536151644795,0.3395011028499567,115,45
643,47,0.07309486780715396,596,0,538,692,0.8094465108563403,0.3532688668208356,35,16
698,112,0.16045845272206305,586,0,1560,1637,0.6209343572724142,0.26556509760045693,70,29
678,119,0.17551622418879056,559,0,1384,1805,0.6177557239111505,0.30855587354937375,73,35
153,65,0.42483660130718953,88,0,856,768,0.6336611642809827,0.4282565371025575,42,26
292,121,0.4143835616438356,171,0,1554,1967,0.7001984728135926,0.3257138884066304,84,38
245,218,0.889795918367347,27,0,2123,3408,0.7835872020292435,0.3710459121141315,170,80
364,43,0.11813186813186813,321,0,533,609,0.8793729054035975,0.5607870831654782,40,25
398,77,0.1934673366834171,321,0,858,1254,0.7647593928085775,0.567821903051461,60,43
883,335,0.3793884484711212,548,0,3919,5633,0.6645702809425044,0.5304203340119225,223,176
721,608,0.8432732316227461,113,0,5533,8907,0.7745765285604966,0.2622863950463752,471,159
534,162,0.30337078651685395,372,0,1875,2702,0.8580794548559099,0.4833261874289274,138,78
575,203,0.35304347826086957,372,0,2118,2989,0.615874877566983,0.28651419073210627,126,56
793,766,0.9659520807061791,27,0,7703,10588,0.6254983060078211,0.49448966267723976,478,379
557,206,0.36983842010771995,351,0,2557,2665,0.7737718690918705,0.49707815360730656,160,103
998,445,0.44589178356713427,553,0,5626,7100,0.8391336092676627,0.26796181965872135,371,116
387,236,0.6098191214470284,151,0,2749,3216,0.6407065152445267,0.4123141114471125,152,97
873,854,0.9782359679266895,19,0,10803,13326,0.6051298619398268,0.37485440481292165,517,320
166,40,0.24096385542168675,126,0,532,514,0.7783700622703336,0.5421243363158645,31,22
760,734,0.9657894736842105,26,0,9380,9369,0.7437469959401466,0.5340835592179465,545,393
307,245,0.7980456026058632,62,0,2307,3620,0.6627368138522142,0.36952319003863926,163,91
877,646,0.7366020524515393,231,0,6363,10966,0.8476306413921656,0.5111369811816573,545,331
834,516,0.6187050359712231,318,0,7023,6564,0.7826629700703331,0.4752101886348452,403,244
646,344,0.5325077399380805,302,0,3671,3916,0.6144516892128383,0.3496544651823544,211,120
293,181,0.6177474402730375,112,0,2189,2368,0.679830219971129,0.34786763929567854,119,64
474,235,0.4957805907172996,239,0,2392,2871,0.7386866056996396,0.41247356734839513,176,97
132,84,0.6363636363636364,48,0,938,954,0.6893139649063894,0.5978729495609679,58,49
602,357,0.5930232558139535,245,0,3866,5801,0.8945828979509366,0.3034247577889307,316,107
975,103,0.10564102564102563,872,0,950,1131,0.7177725109990951,0.34322208110255775,73,37
255,218,0.8549019607843137,37,0,2157,2487,0.6422803561992119,0.3181576312273965,137,68
533,45,0.08442776735459662,488,0,585,675,0.6908469291598593,0.45785258086566194,32,20
708,342,0.4830508474576271,366,0,3437,5183,0.7699929477468641,0.5883194563730842,259,203
897,871,0.9710144927536232,26,0,11468,10270,0.5684679444072592,0.4663292421306281,496,406
808,718,0.8886138613861386,90,0,7134,9188,0.69393568569342,0.4619257937373767,499,330
136,37,0.27205882352941174,99,0,380,606,0.670466673789005,0.5939492424483961,22,23
800,204,0.255,596,0,2052,2515,0.6040585331663517,0.33609964310770246,122,68
791,742,0.9380530973451328,49,0,9813,10327,0.701081244629947,0.5748003498826408,517,427
365,361,0.989041095890411,4,0,4530,4631,0.5531497238941193,0.25341270278261435,203,91
556,514,0.9244604316546763,42,0,5103,7977,0.6748768314273834,0.5202047363424233,342,268
777,52,0.06692406692406692,725,0,696,591,0.8261728159214075,0.4090469513052214,39,22
800,163,0.20375,637,0,2045,2001,0.8662512531337702,0.5334899246690145,143,86
850,271,0.31882352941176473,579,0,2454,3357,0.8711599869981703,0.46351859616135205,237,126
387,262,0.6770025839793282,125,0,2551,4014,0.6873637345746074,0.273881959772431,180,70
919,559,0.6082698585418934,360,0,6963,6696,0.5694604401843788,0.38559448655860107,316,216
796,34,0.04271356783919598,762,0,325,398,0.8244220254990878,0.4343546010213712,29,15
652,615,0.9432515337423313,37,0,7281,6905,0.7585583930206901,0.2793263670297069,466,174
569,267,0.46924428822495606,302,0,3065,3423,0.8538740174155621,0.4732127393716285,223,126
631,388,0.6148969889064976,243,0,4588,5109,0.5897317632454807,0.2692010448408577,226,104
281,156,0.5551601423487544,125,0,1675,2019,0.8441158298687123,0.405543139461919,133,63
252,152,0.6031746031746031,100,0,1971,2234,0.6141624029362056,0.5008600575179888,89,77
573,107,0.18673647469458987,466,0,1102,1563,0.7534199370217534,0.5835402636915239,81,62
928,759,0.8178879310344828,169,0,8812,10040,0.85480848158724,0.30130579183555994,647,230
866,183,0.2113163972286374,683,0,2241,2722,0.8963895523866289,0.3382449419761135,163,62
270,213,0.7888888888888889,57,0,2808,2832,0.7018644075713785,0.28817077851374884,146,61
950,357,0.3757894736842105,593,0,3465,5173,0.5925716840757858,0.4077111739806736,214,146
528,143,0.2708333333333333,385,0,1368,2113,0.7934354131519288,0.28743465404930746,116,38
364,105,0.28846153846153844,259,0,1380,1388,0.7383720114636186,0.5431651934758653,77,55
428,133,0.3107476635514019,295,0,1802,2249,0.7671759910437687,0.5094271279770379,100,66
421,386,0.9168646080760094,35,0,4643,5576,0.8051004543179408,0.424729605205975,307,162
156,58,0.3717948717948718,98,0,576,985,0.6660904591735789,0.347792292479629,38,23
647,159,0.24574961360123648,488,0,1981,1935,0.7683554207547332,0.3512756643364766,124,55
648,196,0.30246913580246915,452,0,2366,3288,0.7778525860956457,0.5691127264679156,151,112
653,181,0.2771822358346095,472,0,1718,2698,0.6581667153370606,0.2978398192564792,121,53
831,464,0.5583634175691937,367,0,4899,5996,0.6854457492893156,0.3507363837207212,317,161
638,92,0.14420062695924765,546,0,895,1293,0.6350285076938976,0.27458336781347387,57,26
429,166,0.38694638694638694,263,0,2279,1933,0.7535442475090938,0.5948005249855516,126,98
698,591,0.8467048710601719,107,0,5562,9881,0.5845426700386098,0.5376551784854737,344,316
273,248,0.9084249084249084,25,0,2893,2863,0.6462740672188227,0.27714379566430014,161,67
845,474,0.5609467455621302,371,0,4923,7222,0.7870982416162576,0.5790700953682011,372,272
619,355,0.5735056542810986,264,0,4970,4735,0.6435286354588708,0.5201080303840395,229,184
824,674,0.8179611650485437,150,0,6252,7755,0.7305959925469644,0.3579650169678616,493,240
695,632,0.9093525179856116,63,0,8836,9156,0.8818373486949886,0.5541585218954415,556,351
808,352,0.43564356435643564,456,0,4809,5352,0.8363812575635061,0.2695821318268226,289,91
754,262,0.34748010610079577,492,0,2580,3584,0.6886597358091094,0.2845222849715834,182,75
805,321,0.3987577639751553,484,0,2986,3581,0.5700207492739047,0.37422182806142645,184,120
134,33,0.2462686567164179,101,0,412,414,0.8501963637901366,0.35586922884462213,27,10
166,43,0.25903614457831325,123,0,586,525,0.7941313999483097,0.28915209733862873,33,12
607,298,0.49093904448105435,309,0,3354,3937,0.6932436459403826,0.5284359892288312,208,156
283,221,0.7809187279151943,62,0,2075,3282,0.5753746634102181,0.5772739698108139,131,127
494,199,0.402834008097166,295,0,2759,2500,0.5659444591257221,0.3530045637829357,112,68
499,484,0.969939879759519,15,0,6457,5627,0.6154096377538284,0.49672049248451944,300,239
952,478,0.5021008403361344,474,0,5203,6277,0.6962768203670373,0.5720521138926706,337,273
611,593,0.9705400981996727,18,0,6183,8659,0.8733111946603426,0.29911714259154126,520,177
143,115,0.8041958041958042,28,0,1093,1498,0.7884567434552952,0.4144325886254697,90,46
419,94,0.2243436754176611,325,0,1213,1459,0.8227617295278532,0.430268324682505,78,39
270,205,0.7592592592592593,65,0,2803,2636,0.8107120824905142,0.5081118074112594,162,103
897,45,0.05016722408026756,852,0,516,672,0.667779456680742,0.4547606445825755,30,21
722,578,0.8005540166204986,144,0,6050,8897,0.6255388780769675,0.36292292883308125,359,209
648,226,0.3487654320987654,422,0,2833,3758,0.6858205939734603,0.36632870201251944,152,81
665,178,0.26766917293233083,487,0,1789,2242,0.6115532058416652,0.4345392785348522,113,77
513,141,0.27485380116959063,372,0,1831,1583,0.8371849989267097,0.5708409882500923,116,80
609,441,0.7241379310344828,168,0,4090,5019,0.7975627495307913,0.499138357079865,350,220
287,145,0.5052264808362369,142,0,1438,1773,0.8971989939638512,0.2990080206389257,131,45
971,414,0.42636457260556127,557,0,4898,6748,0.7451647201357194,0.5628572591466948,308,232
974,714,0.7330595482546202,260,0,8969,8212,0.6135497048743794,0.2529738135022166,439,182
926,446,0.4816414686825054,480,0,5322,5890,0.8936245764968941,0.46555449811808447,397,206
966,821,0.849896480331263,145,0,7651,12586,0.8149080779802085,0.3264302179184536,669,267
959,39,0.040667361835245046,920,0,490,438,0.7774587339047359,0.4758542120715463,32,18
345,296,0.8579710144927536,49,0,3963,3640,0.7361592754308303,0.5224897699396953,216,154
859,596,0.6938300349243306,263,0,8187,8630,0.8460064492282726,0.5523917757229302,505,328
335,155,0.4626865671641791,180,0,1714,2541,0.5689375598633821,0.3550603028711432,90,54
266,215,0.8082706766917294,51,0,2657,2944,0.8551106958970094,0.5942539002528944,182,127
214,31,0.14485981308411214,183,0,338,502,0.7869997747925697,0.45519933533529056,25,15
715,346,0.48391608391608393,369,0,3622,4832,0.6114767792745076,0.3003903973807079,210,103
364,169,0.4642857142857143,195,0,2314,2115,0.849696262603078,0.4029057397051209,145,66
459,94,0.2047930283224401,365,0,1027,1242,0.7039694406657249,0.5550831066360267,63,51
331,128,0.3867069486404834,203,0,1682,1748,0.7702545441891755,0.3342012982883848,98,42
421,269,0.6389548693586699,152,0,2824,3549,0.6260948284539792,0.5598439451209929,169,149
289,286,0.9896193771626297,3,0,3714,3703,0.6740477154000131,0.28855649268689265,191,81
245,139,0.5673469387755102,106,0,1396,1596,0.8327006730167181,0.4970865313929476,113,69
439,273,0.621867881548975,166,0,3264,3958,0.8268948217899381,0.5881232170339215,227,160
300,267,0.89,33,0,2416,4080,0.5930177490351202,0.32408710811038965,158,85
581,44,0.0757314974182444,537,0,542,556,0.8700278331009088,0.5828064851954895,38,24
421,308,0.7315914489311164,113,0,4254,3943,0.7381758478257345,0.5596419130319106,230,173
805,79,0.09813664596273292,726,0,982,1122,0.607170933858854,0.4502047413238904,51,37
799,476,0.5957446808510638,323,0,5306,7154,0.6046782393008492,0.2990126823425219,282,142
716,433,0.6047486033519553,283,0,5056,6829,0.7864232719096794,0.38564264783652535,343,168
92,69,0.75,23,0,903,1000,0.6879752965964828,0.3229732485229736,47,22
695,299,0.4302158273381295,396,0,3448,3945,0.7962777631085186,0.4717088512842507,236,140
364,182,0.5,182,0,2241,3045,0.7621542982882377,0.29031256784947845,137,52
381,194,0.5091863517060368,187,0,1952,2703,0.551407782647684,0.36577712657549355,107,69
968,811,0.8378099173553719,157,0,11269,9561,0.8657187940874245,0.5389890350668892,707,437
660,380,0.5757575757575758,280,0,3895,5351,0.5890735996344292,0.3402341990032147,224,129
777,489,0.6293436293436293,288,0,6339,8083,0.5828636672002357,0.355446635552335,287,172
315,206,0.653968253968254,109,0,2261,2554,0.6003996593239067,0.47646631741406653,125,97
354,139,0.3926553672316384,215,0,1828,2185,0.6186416523285523,0.5400770948216913,86,74
775,521,0.672258064516129,254,0,6619,6176,0.8139182229243086,0.29967483975524445,423,155
271,89,0.3284132841328413,182,0,912,1383,0.8938463288662044,0.43554831614630013,82,39
298,280,0.9395973154362416,18,0,3003,4165,0.5503517097029096,0.35545299097731775,153,99
351,138,0.39316239316239315,213,0,1274,2288,0.806481896749085,0.2600395032290239,113,36
381,312,0.8188976377952756,69,0,3109,3945,0.564519651444259,0.35063678264040504,175,108
814,436,0.5356265356265356,378,0,4010,4907,0.8871500856112908,0.46583401270200364,388,202
543,34,0.06261510128913444,509,0,431,520,0.7320853929294258,0.2952000907158056,23,11
750,498,0.664,252,0,6433,6762,0.5920151834504305,0.4277827924316542,292,213
157,108,0.6878980891719745,49,0,1047,1364,0.6211467344692833,0.4086107931478692,67,45
848,116,0.13679245283018868,732,0,1567,1386,0.8176962036734047,0.5410540088087084,96,62
238,96,0.40336134453781514,142,0,1077,1227,0.573156968691824,0.4399614390911486,53,42
647,396,0.6120556414219475,251,0,4462,5242,0.5778484709743613,0.3988357028463134,225,157
232,82,0.35344827586206895,150,0,978,1111,0.7493429278767506,0.548554395025723,58,44
592,569,0.9611486486486487,23,0,5768,8717,0.799681119669665,0.5782124504073762,454,327
274,227,0.8284671532846716,47,0,2622,2790,0.6237681001565909,0.5348800062535892,140,120
742,120,0.16172506738544473,622,0,1303,1865,0.5537507794348339,0.28101597263854805,65,32
792,269,0.33964646464646464,523,0,3757,4055,0.6750132434700427,0.4953589958212867,180,133
405,313,0.7728395061728395,92,0,3347,4872,0.5637676202098797,0.528816086489124,174,165
452,279,0.6172566371681416,173,0,3520,4296,0.5874233705597607,0.46113490637737853,167,127
580,521,0.8982758620689655,59,0,5309,8494,0.5704478983476807,0.29412927391928895,298,154
923,466,0.504875406283857,457,0,6259,5574,0.7901607803734274,0.37723766863141717,365,176
641,406,0.6333853354134166,235,0,5451,5727,0.6104109870774527,0.39694884956312537,248,163
651,548,0.8417818740399385,103,0,7461,7228,0.8972647725883828,0.42539278426456956,489,232
373,123,0.3297587131367292,250,0,1145,1655,0.5692812912891885,0.3881263284678769,70,48
274,212,0.7737226277372263,62,0,2387,3501,0.7020990449488136,0.569758476326276,147,120
115,74,0.6434782608695652,41,0,904,838,0.5981847694487281,0.5379126931184157,40,40
85,44,0.5176470588235295,41,0,498,541,0.6140093114848166,0.5358046414870863,24,22
467,407,0.8715203426124197,60,0,5214,6308,0.6697237804641741,0.581914457379092,268,236
253,118,0.466403162055336,135,0,1201,1687,0.5788680078442093,0.5967050610374443,68,70
732,409,0.5587431693989071,323,0,5260,6470,0.8165860289834412,0.517534175862031,333,211
124,32,0.25806451612903225,92,0,314,441,0.8563064450849232,0.4448735084169251,25,15
413,173,0.4188861985472155,240,0,1581,2849,0.7615836033225138,0.5852802765744166,131,100
260,122,0.46923076923076923,138,0,1425,2001,0.787843443052051,0.3218791977945057,99,41
527,84,0.15939278937381404,443,0,1106,1243,0.8495085863600873,0.37341556578230944,70,30
751,550,0.7323568575233023,201,0,7079,9145,0.8834189524749663,0.45345635039544824,486,250
935,234,0.25026737967914436,701,0,2458,2774,0.681980152979357,0.2871846914545119,160,66
248,220,0.8870967741935484,28,0,2496,2882,0.7656233007984636,0.30816952774620143,166,69
854,331,0.3875878220140515,523,0,4222,4216,0.6950011711097162,0.55814660487123,227,186
828,102,0.12318840579710146,726,0,1377,1479,0.848261984133696,0.2903010797025894,88,31
217,115,0.5299539170506913,102,0,1595,1692,0.6466416886374634,0.2973268835793507,73,34
896,856,0.9553571428571429,40,0,11687,11666,0.6852093619843955,0.3758769456788332,587,320
272,71,0.2610294117647059,201,0,702,1186,0.6810551833367515,0.5171456437560329,51,36
802,591,0.7369077306733167,211,0,8097,7267,0.8522316800112428,0.42829996689809935,503,251
595,350,0.5882352941176471,245,0,4517,3932,0.5710682406366646,0.426747455480213,204,148
377,294,0.7798408488063661,83,0,3736,4528,0.6517425345376269,0.4658966423374793,194,137
733,385,0.5252387448840382,348,0,4998,5535,0.647033351036485,0.35739904285505225,251,139
835,326,0.3904191616766467,509,0,3392,4218,0.8542642409278927,0.5168755960227688,280,169
972,440,0.45267489711934156,532,0,4468,7045,0.6915128721475616,0.5351832122095529,302,236
740,509,0.6878378378378378,231,0,4653,8151,0.6245896420344001,0.38503664050257747,315,196
398,284,0.7135678391959799,114,0,2759,3861,0.6585366727733952,0.5107347669233264,185,145
177,153,0.864406779661017,24,0,1388,2282,0.748268646938664,0.5757759055232705,116,88
81,42,0.5185185185185185,39,0,533,568,0.5655683060566838,0.46208011133435206,20,19
425,49,0.11529411764705882,376,0,639,751,0.7581483983639197,0.5962703165611135,36,28
260,82,0.3153846153846154,178,0,790,1224,0.8293041284405454,0.25991791403456344,69,23
822,170,0.20681265206812652,652,0,1778,2669,0.8766438149631097,0.5408192053126424,149,93
336,119,0.3541666666666667,217,0,1404,1428,0.768582550468236,0.45488925448156403,93,55
147,93,0.6326530612244898,54,0,1292,1340,0.8168525895071088,0.3079426588937616,77,28
660,114,0.17272727272727273,546,0,1419,1727,0.8840583541270637,0.5595834676174769,100,64
875,568,0.6491428571428571,307,0,7610,6637,0.7294067242716682,0.42481009754370147,414,241
712,151,0.21207865168539325,561,0,1899,1699,0.5841636640279559,0.5210316640295909,88,79
285,102,0.35789473684210527,183,0,1267,1569,0.601925069262782,0.3947214960806322,64,39
337,136,0.4035608308605341,201,0,1376,2014,0.6616193341797258,0.5986462739893461,89,80
215,90,0.4186046511627907,125,0,998,1162,0.6888488324985127,0.3835382669736535,60,33
295,229,0.7762711864406779,66,0,2130,3880,0.8532449977948091,0.49065221897908606,198,112
787,211,0.2681067344345616,576,0,2586,3329,0.7826748555395198,0.34202044065711756,166,73
946,526,0.5560253699788583,420,0,4840,7982,0.6471141385835185,0.5788429731321858,343,304
659,30,0.04552352048558422,629,0,349,431,0.7832128537769043,0.29835609779707084,24,8
671,171,0.2548435171385991,500,0,1902,2309,0.7428988203153966,0.5503475955572094,126,93
50,47,0.94,3,0,579,635,0.5527993677137002,0.5123617768949811,23,24
717,209,0.2914923291492329,508,0,2272,3487,0.8009104288209126,0.49123274982752985,168,103
960,469,0.48854166666666665,491,0,6463,7059,0.6894590898117868,0.270188621245106,323,127
741,503,0.6788124156545209,238,0,5026,7640,0.7441173268517477,0.3607638076806178,373,182
899,646,0.7185761957730812,253,0,8859,8081,0.878215674313979,0.4668691759663921,564,301
438,346,0.7899543378995434,92,0,3367,4298,0.7385330667166654,0.49266391538236765,254,170
355,158,0.4450704225352113,197,0,1566,1841,0.8030591412455331,0.2814114330254089,123,43
468,421,0.8995726495726496,47,0,4266,5913,0.7951379031264504,0.3264927299073143,338,135
632,471,0.745253164556962,161,0,6178,6603,0.704006915683338,0.2679496137428898,329,126
114,57,0.5,57,0,652,712,0.6688163550744954,0.31544902505619654,35,19
85,59,0.6941176470588235,26,0,728,991,0.6546739952533218,0.2756618542805366,38,16
421,244,0.5795724465558195,177,0,2240,3335,0.6317515169556106,0.31452932100692127,155,76
212,103,0.4858490566037736,109,0,1328,1630,0.7906368925912008,0.32224420936313236,86,32
850,476,0.56,374,0,4445,5725,0.7092346884994006,0.4778694793267426,337,227
266,256,0.9624060150375939,10,0,2621,3064,0.6107359206424862,0.388570473533855,154,99
956,648,0.6778242677824268,308,0,7019,8427,0.812864014835684,0.38499280711562545,523,249
661,341,0.5158850226928896,320,0,4043,4647,0.780285077470404,0.39363304359035023,263,133
251,141,0.5617529880478087,110,0,1829,2147,0.8072954918266285,0.4751649981405726,110,67
976,874,0.8954918032786885,102,0,7932,14091,0.6467444710765262,0.38725622896658507,567,339
852,140,0.1643192488262911,712,0,1364,1885,0.5971231138304433,0.36810292677278167,87,49
143,45,0.3146853146853147,98,0,393,552,0.737835861023435,0.33888050704382655,33,15
687,590,0.858806404657933,97,0,5790,8477,0.7832684787448276,0.3708869298319829,459,220
613,253,0.41272430668841764,360,0,3048,3911,0.5742215929864395,0.5824486730835766,144,148
928,617,0.6648706896551724,311,0,5833,9580,0.7319713658319891,0.5291150778300235,450,325
131,41,0.31297709923664124,90,0,468,644,0.556705767313821,0.3388373391674092,23,13
906,386,0.4260485651214128,520,0,5307,6139,0.732696126419317,0.2523042508820055,278,97
788,668,0.8477157360406091,120,0,7974,8006,0.7414712450525267,0.28175613206409,499,186
403,262,0.6501240694789082,141,0,2481,3736,0.7919551472393513,0.2773013734309209,210,73
345,107,0.3101449275362319,238,0,1055,1707,0.8240275747650456,0.5249959820315386,87,57
186,36,0.1935483870967742,150,0,473,577,0.7094482718184653,0.454007586140989,29,16
227,182,0.801762114537445,45,0,2540,2464,0.844640731594102,0.5714768574205376,154,104
515,296,0.574757281553398,219,0,4120,4513,0.6198876670610908,0.2839456404315618,182,84
398,292,0.7336683417085427,106,0,3347,4786,0.7408711362948682,0.3032475814040488,216,88
527,471,0.8937381404174574,56,0,6287,5729,0.8320856883267786,0.47041275605776744,391,221
404,164,0.40594059405940597,240,0,2267,2591,0.8086999086969466,0.5901453839476288,134,96
489,188,0.38445807770961143,301,0,2241,3047,0.75741060563871,0.2800637558375353,144,53
150,127,0.8466666666666667,23,0,1187,1563,0.7044571908770072,0.5396163974364745,88,68
477,325,0.6813417190775681,152,0,3309,5296,0.8996141881855825,0.437593487408138,290,143
341,151,0.44281524926686217,190,0,1695,1658,0.6418978953497797,0.37572386774590305,95,58
567,410,0.7231040564373897,157,0,5546,6372,0.7255068827867992,0.45175835214500637,295,184
281,214,0.7615658362989324,67,0,2665,2391,0.7586940207345675,0.3010386901491476,161,62
224,156,0.6964285714285714,68,0,1475,1766,0.8434411004168483,0.290784364072151,131,46
592,135,0.22804054054054054,457,0,1787,1996,0.6089503385889606,0.411342761126131,81,56
105,75,0.7142857142857143,30,0,964,885,0.7027449778651077,0.3796318990758558,58,29
459,337,0.7342047930283224,122,0,4633,4878,0.59807917306591,0.3328502592185224,199,112
148,122,0.8243243243243243,26,0,1570,1758,0.8741451168643654,0.5517899376004813,110,68
670,144,0.21492537313432836,526,0,1626,1937,0.721446298414125,0.27527732285640644,105,39
679,197,0.29013254786450665,482,0,2120,2342,0.6985440864015966,0.5031283536775132,138,98
618,201,0.32524271844660196,417,0,2632,2556,0.7878835030843295,0.5889212433413835,157,117
109,35,0.3211009174311927,74,0,471,394,0.8817020108404624,0.3317739963949272,27,10
988,795,0.8046558704453441,193,0,9890,9971,0.559937850699847,0.2814122090460986,444,224
594,86,0.1447811447811448,508,0,1030,1325,0.8166702416430408,0.3972537562410348,69,34
650,615,0.9461538461538461,35,0,7455,7667,0.8365225310983642,0.29548254868359114,513,181
208,32,0.15384615384615385,176,0,431,452,0.7108818631194814,0.32802895802509213,28,10
369,160,0.43360433604336046,209,0,2105,2016,0.8045218030080774,0.5814394394316895,131,93
607,121,0.19934102141680396,486,0,1224,2030,0.8001270646034166,0.47258316341043904,96,55
312,257,0.8237179487179487,55,0,3330,3118,0.6701017270253842,0.44155661299888405,171,112
343,234,0.6822157434402333,109,0,2685,3396,0.5643612759564692,0.25860691807265246,130,59
447,433,0.9686800894854586,14,0,4167,6660,0.6463331736215135,0.5385043958944453,280,234
301,215,0.7142857142857143,86,0,2078,3539,0.7914085298504568,0.43347719776091564,169,93
811,665,0.8199753390875463,146,0,6974,10349,0.5762856975008919,0.263892533663549,382,177
663,98,0.1478129713423831,565,0,981,1080,0.8265384066536783,0.5245166545379452,82,50
279,150,0.5376344086021505,129,0,1628,2074,0.6062706981842717,0.39060460486719023,91,58
471,111,0.2356687898089172,360,0,1501,1389,0.6149434862040075,0.49358007326123815,69,54
774,135,0.1744186046511628,639,0,1652,2184,0.6998662565403337,0.46413766180232785,94,63
649,385,0.5932203389830508,264,0,5248,4778,0.6731014118515063,0.2578379693050228,258,99
903,333,0.3687707641196013,570,0,3009,3673,0.8243197658936203,0.5000631776710868,275,167
601,71,0.11813643926788686,530,0,932,1072,0.671786857618104,0.5956653477704296,46,41
450,130,0.28888888888888886,320,0,1436,1490,0.8821755893932792,0.459929931816495,114,60
144,123,0.8541666666666666,21,0,1406,1522,0.7457545179114856,0.5229269105348858,93,64
677,587,0.8670605612998523,90,0,5861,6936,0.6938507835933327,0.4318253058886218,407,252
592,573,0.9679054054054054,19,0,5932,9359,0.5720940643026216,0.5935016571800593,328,339
773,481,0.6222509702457956,292,0,6001,7536,0.7456812673524638,0.3107682633392318,353,149
906,561,0.6192052980132451,345,0,5428,8213,0.5922176249674036,0.44546725794921704,331,250
642,487,0.7585669781931464,155,0,5730,7492,0.7277261637873355,0.504904189621757,355,245
950,602,0.6336842105263157,348,0,6709,7897,0.8907691907818411,0.44784518205844226,537,268
488,234,0.47950819672131145,254,0,3060,3358,0.8928993265453782,0.2743679670492691,207,64
887,120,0.13528748590755355,767,0,1628,1828,0.8739368225471449,0.5576578305675303,106,65
572,223,0.38986013986013984,349,0,2259,3197,0.6305475045138471,0.4247740255128726,141,93
722,588,0.814404432132964,134,0,8124,8225,0.7825640617860667,0.5647975986316978,462,330
453,136,0.30022075055187636,317,0,1695,1617,0.8757382994127427,0.48586428220435784,119,66
237,163,0.6877637130801688,74,0,1828,2630,0.5635538745561781,0.26290191201226454,90,42
268,175,0.6529850746268657,93,0,2182,2015,0.7321145724494622,0.39937405936414083,126,70
